split,speaker_id,language,video_id,image_path,voice_path,face_dir
train,id0060,English,QHdn7Zte9MU,faces/id0060/QHdn7Zte9MU/0000225.jpg,voices/id0060/English/QHdn7Zte9MU/00014.wav,faces/id0060/QHdn7Zte9MU
train,id0052,English,uX3Q8CzGyVk,faces/id0052/uX3Q8CzGyVk/0000025.jpg,voices/id0052/English/uX3Q8CzGyVk/00038.wav,faces/id0052/uX3Q8CzGyVk
train,id0009,English,gXnUW8OooRk,faces/id0009/gXnUW8OooRk/0000275.jpg,voices/id0009/English/gXnUW8OooRk/00057.wav,faces/id0009/gXnUW8OooRk
train,id0003,English,sHbyLrzEByw,faces/id0003/sHbyLrzEByw/0000975.jpg,voices/id0003/English/sHbyLrzEByw/00012.wav,faces/id0003/sHbyLrzEByw
train,id0015,English,0R531JwP45k,faces/id0015/0R531JwP45k/0000950.jpg,voices/id0015/English/0R531JwP45k/00050.wav,faces/id0015/0R531JwP45k
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00004.wav,faces/id0039/vKiGkbyfHPA
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00021.wav,faces/id0039/qyZ004QI6Iw
train,id0044,English,vYJc6nLFq40,faces/id0044/vYJc6nLFq40/0000625.jpg,voices/id0044/English/vYJc6nLFq40/00011.wav,faces/id0044/vYJc6nLFq40
train,id0018,English,KQrdbivDg9E,faces/id0018/KQrdbivDg9E/0000000.jpg,voices/id0018/English/KQrdbivDg9E/00058.wav,faces/id0018/KQrdbivDg9E
train,id0067,English,aGdUenA305A,faces/id0067/aGdUenA305A/0000025.jpg,voices/id0067/English/aGdUenA305A/00029.wav,faces/id0067/aGdUenA305A
train,id0065,English,aDRUp-LbiH4,faces/id0065/aDRUp-LbiH4/0014500.jpg,voices/id0065/English/aDRUp-LbiH4/00003.wav,faces/id0065/aDRUp-LbiH4
train,id0052,English,oKKSSoDfquA,faces/id0052/oKKSSoDfquA/0000025.jpg,voices/id0052/English/oKKSSoDfquA/00086.wav,faces/id0052/oKKSSoDfquA
train,id0013,English,hlzQirEpr-0,faces/id0013/hlzQirEpr-0/0000000.jpg,voices/id0013/English/hlzQirEpr-0/00006.wav,faces/id0013/hlzQirEpr-0
train,id0024,English,l_0BFvm_rBc,faces/id0024/l_0BFvm_rBc/0005200.jpg,voices/id0024/English/l_0BFvm_rBc/00012.wav,faces/id0024/l_0BFvm_rBc
train,id0039,English,Aq57LMnhilM,faces/id0039/Aq57LMnhilM/0000000.jpg,voices/id0039/English/Aq57LMnhilM/00036.wav,faces/id0039/Aq57LMnhilM
train,id0068,English,HqI2vq9xQNc,faces/id0068/HqI2vq9xQNc/0000125.jpg,voices/id0068/English/HqI2vq9xQNc/00006.wav,faces/id0068/HqI2vq9xQNc
train,id0033,English,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/English/02L6RPzTSoI/00026.wav,faces/id0033/02L6RPzTSoI
train,id0011,English,zH9gdUqT7Hs,faces/id0011/zH9gdUqT7Hs/0000000.jpg,voices/id0011/English/zH9gdUqT7Hs/00027.wav,faces/id0011/zH9gdUqT7Hs
train,id0016,English,8JDCjoGMly8,faces/id0016/8JDCjoGMly8/0001350.jpg,voices/id0016/English/8JDCjoGMly8/00031.wav,faces/id0016/8JDCjoGMly8
train,id0033,English,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/English/02L6RPzTSoI/00033.wav,faces/id0033/02L6RPzTSoI
train,id0006,English,c0qE9UlV38c,faces/id0006/c0qE9UlV38c/0000150.jpg,voices/id0006/English/c0qE9UlV38c/00001.wav,faces/id0006/c0qE9UlV38c
train,id0012,English,fvt3f_xZZl0,faces/id0012/fvt3f_xZZl0/0004750.jpg,voices/id0012/English/fvt3f_xZZl0/00003.wav,faces/id0012/fvt3f_xZZl0
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00131.wav,faces/id0045/QjPkuA2BoX4
train,id0041,English,igda3vF6SuI,faces/id0041/igda3vF6SuI/0001950.jpg,voices/id0041/English/igda3vF6SuI/00076.wav,faces/id0041/igda3vF6SuI
train,id0015,English,hU5pLzIixjw,faces/id0015/hU5pLzIixjw/0000975.jpg,voices/id0015/English/hU5pLzIixjw/00024.wav,faces/id0015/hU5pLzIixjw
train,id0025,English,VlFa0S-juA0,faces/id0025/VlFa0S-juA0/0000000.jpg,voices/id0025/English/VlFa0S-juA0/00015.wav,faces/id0025/VlFa0S-juA0
train,id0002,English,R3Esg-J-Btg,faces/id0002/R3Esg-J-Btg/0000000.jpg,voices/id0002/English/R3Esg-J-Btg/00006.wav,faces/id0002/R3Esg-J-Btg
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00116.wav,faces/id0039/vKiGkbyfHPA
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00118.wav,faces/id0045/QjPkuA2BoX4
train,id0002,English,a8YwLpyHArc,faces/id0002/a8YwLpyHArc/0000075.jpg,voices/id0002/English/a8YwLpyHArc/00025.wav,faces/id0002/a8YwLpyHArc
train,id0020,English,Nm0j-kYWoLU,faces/id0020/Nm0j-kYWoLU/0000450.jpg,voices/id0020/English/Nm0j-kYWoLU/00000.wav,faces/id0020/Nm0j-kYWoLU
train,id0028,English,dxqN3FoMml8,faces/id0028/dxqN3FoMml8/0002125.jpg,voices/id0028/English/dxqN3FoMml8/00000.wav,faces/id0028/dxqN3FoMml8
train,id0013,English,CbHAv1DqVtA,faces/id0013/CbHAv1DqVtA/0000450.jpg,voices/id0013/English/CbHAv1DqVtA/00027.wav,faces/id0013/CbHAv1DqVtA
train,id0028,English,dxqN3FoMml8,faces/id0028/dxqN3FoMml8/0002125.jpg,voices/id0028/English/dxqN3FoMml8/00010.wav,faces/id0028/dxqN3FoMml8
train,id0012,English,fD-bx1O1Lp4,faces/id0012/fD-bx1O1Lp4/0001300.jpg,voices/id0012/English/fD-bx1O1Lp4/00014.wav,faces/id0012/fD-bx1O1Lp4
train,id0016,English,_ZWgPMT33as,faces/id0016/_ZWgPMT33as/0000000.jpg,voices/id0016/English/_ZWgPMT33as/00022.wav,faces/id0016/_ZWgPMT33as
train,id0012,English,ERAJ_QXo-oY,faces/id0012/ERAJ_QXo-oY/0002775.jpg,voices/id0012/English/ERAJ_QXo-oY/00000.wav,faces/id0012/ERAJ_QXo-oY
train,id0011,English,CsnMSIZg04A,faces/id0011/CsnMSIZg04A/0000075.jpg,voices/id0011/English/CsnMSIZg04A/00017.wav,faces/id0011/CsnMSIZg04A
train,id0064,English,-IdCGsKL8KE,faces/id0064/-IdCGsKL8KE/0004200.jpg,voices/id0064/English/-IdCGsKL8KE/00022.wav,faces/id0064/-IdCGsKL8KE
train,id0066,English,vLGbzM29Z8s,faces/id0066/vLGbzM29Z8s/0000125.jpg,voices/id0066/English/vLGbzM29Z8s/00000.wav,faces/id0066/vLGbzM29Z8s
train,id0042,English,x0gAxC1o58E,faces/id0042/x0gAxC1o58E/0000375.jpg,voices/id0042/English/x0gAxC1o58E/00002.wav,faces/id0042/x0gAxC1o58E
train,id0016,English,8JDCjoGMly8,faces/id0016/8JDCjoGMly8/0001350.jpg,voices/id0016/English/8JDCjoGMly8/00030.wav,faces/id0016/8JDCjoGMly8
train,id0015,English,hU5pLzIixjw,faces/id0015/hU5pLzIixjw/0000975.jpg,voices/id0015/English/hU5pLzIixjw/00031.wav,faces/id0015/hU5pLzIixjw
train,id0001,English,Y16ltGEvXzI,faces/id0001/Y16ltGEvXzI/0001300.jpg,voices/id0001/English/Y16ltGEvXzI/00072.wav,faces/id0001/Y16ltGEvXzI
train,id0039,English,Aq57LMnhilM,faces/id0039/Aq57LMnhilM/0000000.jpg,voices/id0039/English/Aq57LMnhilM/00035.wav,faces/id0039/Aq57LMnhilM
train,id0053,English,oO1YLLuj52g,faces/id0053/oO1YLLuj52g/0000250.jpg,voices/id0053/English/oO1YLLuj52g/00006.wav,faces/id0053/oO1YLLuj52g
train,id0003,English,sHbyLrzEByw,faces/id0003/sHbyLrzEByw/0000975.jpg,voices/id0003/English/sHbyLrzEByw/00026.wav,faces/id0003/sHbyLrzEByw
train,id0011,English,zH9gdUqT7Hs,faces/id0011/zH9gdUqT7Hs/0000000.jpg,voices/id0011/English/zH9gdUqT7Hs/00022.wav,faces/id0011/zH9gdUqT7Hs
train,id0052,English,oKKSSoDfquA,faces/id0052/oKKSSoDfquA/0000025.jpg,voices/id0052/English/oKKSSoDfquA/00042.wav,faces/id0052/oKKSSoDfquA
train,id0057,English,oqmfyQUwDsI,faces/id0057/oqmfyQUwDsI/0004375.jpg,voices/id0057/English/oqmfyQUwDsI/00000.wav,faces/id0057/oqmfyQUwDsI
train,id0052,English,uX3Q8CzGyVk,faces/id0052/uX3Q8CzGyVk/0000025.jpg,voices/id0052/English/uX3Q8CzGyVk/00050.wav,faces/id0052/uX3Q8CzGyVk
train,id0069,English,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/English/9K0_Ba3uRQ8/00005.wav,faces/id0069/9K0_Ba3uRQ8
train,id0062,English,SK8nrapRgqQ,faces/id0062/SK8nrapRgqQ/0001575.jpg,voices/id0062/English/SK8nrapRgqQ/00044.wav,faces/id0062/SK8nrapRgqQ
train,id0010,English,YA3TA8K8CPM,faces/id0010/YA3TA8K8CPM/0000200.jpg,voices/id0010/English/YA3TA8K8CPM/00007.wav,faces/id0010/YA3TA8K8CPM
train,id0046,English,wvNCshp5114,faces/id0046/wvNCshp5114/0000100.jpg,voices/id0046/English/wvNCshp5114/00003.wav,faces/id0046/wvNCshp5114
train,id0018,English,KQrdbivDg9E,faces/id0018/KQrdbivDg9E/0000000.jpg,voices/id0018/English/KQrdbivDg9E/00046.wav,faces/id0018/KQrdbivDg9E
train,id0028,English,SxPxjK1j_CY,faces/id0028/SxPxjK1j_CY/0000325.jpg,voices/id0028/English/SxPxjK1j_CY/00009.wav,faces/id0028/SxPxjK1j_CY
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00088.wav,faces/id0039/vKiGkbyfHPA
train,id0070,English,Xu4MTv5wgys,faces/id0070/Xu4MTv5wgys/0000025.jpg,voices/id0070/English/Xu4MTv5wgys/00003.wav,faces/id0070/Xu4MTv5wgys
train,id0015,English,0R531JwP45k,faces/id0015/0R531JwP45k/0000950.jpg,voices/id0015/English/0R531JwP45k/00048.wav,faces/id0015/0R531JwP45k
train,id0015,English,BupAovo40Uc,faces/id0015/BupAovo40Uc/0000250.jpg,voices/id0015/English/BupAovo40Uc/00007.wav,faces/id0015/BupAovo40Uc
train,id0014,English,8EkiwaWYds8,faces/id0014/8EkiwaWYds8/0001450.jpg,voices/id0014/English/8EkiwaWYds8/00007.wav,faces/id0014/8EkiwaWYds8
train,id0026,English,OPXOtcHTP0A,faces/id0026/OPXOtcHTP0A/0002500.jpg,voices/id0026/English/OPXOtcHTP0A/00009.wav,faces/id0026/OPXOtcHTP0A
train,id0001,English,mg8ST-ymYv0,faces/id0001/mg8ST-ymYv0/0030925.jpg,voices/id0001/English/mg8ST-ymYv0/00003.wav,faces/id0001/mg8ST-ymYv0
train,id0018,English,KQrdbivDg9E,faces/id0018/KQrdbivDg9E/0000000.jpg,voices/id0018/English/KQrdbivDg9E/00056.wav,faces/id0018/KQrdbivDg9E
train,id0032,English,R94FJ76YAbg,faces/id0032/R94FJ76YAbg/0000250.jpg,voices/id0032/English/R94FJ76YAbg/00005.wav,faces/id0032/R94FJ76YAbg
train,id0005,English,aT4fcH93Fxw,faces/id0005/aT4fcH93Fxw/0004250.jpg,voices/id0005/English/aT4fcH93Fxw/00016.wav,faces/id0005/aT4fcH93Fxw
train,id0057,English,ibr4dXajSJ8,faces/id0057/ibr4dXajSJ8/0000225.jpg,voices/id0057/English/ibr4dXajSJ8/00028.wav,faces/id0057/ibr4dXajSJ8
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00088.wav,faces/id0045/QjPkuA2BoX4
train,id0043,English,BcP6EKeHE4U,faces/id0043/BcP6EKeHE4U/0000425.jpg,voices/id0043/English/BcP6EKeHE4U/00005.wav,faces/id0043/BcP6EKeHE4U
train,id0019,English,u2eClpoLbb4,faces/id0019/u2eClpoLbb4/0002750.jpg,voices/id0019/English/u2eClpoLbb4/00002.wav,faces/id0019/u2eClpoLbb4
train,id0001,English,Y16ltGEvXzI,faces/id0001/Y16ltGEvXzI/0001300.jpg,voices/id0001/English/Y16ltGEvXzI/00054.wav,faces/id0001/Y16ltGEvXzI
train,id0028,English,SxPxjK1j_CY,faces/id0028/SxPxjK1j_CY/0000325.jpg,voices/id0028/English/SxPxjK1j_CY/00019.wav,faces/id0028/SxPxjK1j_CY
train,id0025,English,VlFa0S-juA0,faces/id0025/VlFa0S-juA0/0000000.jpg,voices/id0025/English/VlFa0S-juA0/00047.wav,faces/id0025/VlFa0S-juA0
train,id0061,English,iv5Yiyr-rqU,faces/id0061/iv5Yiyr-rqU/0000150.jpg,voices/id0061/English/iv5Yiyr-rqU/00000.wav,faces/id0061/iv5Yiyr-rqU
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00138.wav,faces/id0039/vKiGkbyfHPA
train,id0005,English,YETolXZneZA,faces/id0005/YETolXZneZA/0000000.jpg,voices/id0005/English/YETolXZneZA/00022.wav,faces/id0005/YETolXZneZA
train,id0062,English,SK8nrapRgqQ,faces/id0062/SK8nrapRgqQ/0001575.jpg,voices/id0062/English/SK8nrapRgqQ/00008.wav,faces/id0062/SK8nrapRgqQ
train,id0057,English,ibr4dXajSJ8,faces/id0057/ibr4dXajSJ8/0000225.jpg,voices/id0057/English/ibr4dXajSJ8/00015.wav,faces/id0057/ibr4dXajSJ8
train,id0003,English,s4eWJQjHB0I,faces/id0003/s4eWJQjHB0I/0001275.jpg,voices/id0003/English/s4eWJQjHB0I/00039.wav,faces/id0003/s4eWJQjHB0I
train,id0021,English,YFvtct2Yc94,faces/id0021/YFvtct2Yc94/0000225.jpg,voices/id0021/English/YFvtct2Yc94/00003.wav,faces/id0021/YFvtct2Yc94
train,id0026,English,OPXOtcHTP0A,faces/id0026/OPXOtcHTP0A/0002500.jpg,voices/id0026/English/OPXOtcHTP0A/00006.wav,faces/id0026/OPXOtcHTP0A
train,id0025,English,9UKSten91H4,faces/id0025/9UKSten91H4/0000025.jpg,voices/id0025/English/9UKSten91H4/00008.wav,faces/id0025/9UKSten91H4
train,id0061,English,iv5Yiyr-rqU,faces/id0061/iv5Yiyr-rqU/0000150.jpg,voices/id0061/English/iv5Yiyr-rqU/00003.wav,faces/id0061/iv5Yiyr-rqU
train,id0024,English,l_0BFvm_rBc,faces/id0024/l_0BFvm_rBc/0005200.jpg,voices/id0024/English/l_0BFvm_rBc/00020.wav,faces/id0024/l_0BFvm_rBc
train,id0003,English,bV2qGq9jc9Y,faces/id0003/bV2qGq9jc9Y/0001275.jpg,voices/id0003/English/bV2qGq9jc9Y/00025.wav,faces/id0003/bV2qGq9jc9Y
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00115.wav,faces/id0045/QjPkuA2BoX4
train,id0056,English,1_a3Y6LGpAA,faces/id0056/1_a3Y6LGpAA/0000825.jpg,voices/id0056/English/1_a3Y6LGpAA/00052.wav,faces/id0056/1_a3Y6LGpAA
train,id0028,English,REIQ9Vlh0Lk,faces/id0028/REIQ9Vlh0Lk/0000000.jpg,voices/id0028/English/REIQ9Vlh0Lk/00058.wav,faces/id0028/REIQ9Vlh0Lk
train,id0048,English,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/English/dpd_s0t0geM/00005.wav,faces/id0048/dpd_s0t0geM
train,id0009,English,CbMvPV-JKew,faces/id0009/CbMvPV-JKew/0001075.jpg,voices/id0009/English/CbMvPV-JKew/00047.wav,faces/id0009/CbMvPV-JKew
train,id0022,English,PoMGgCakSb0,faces/id0022/PoMGgCakSb0/0000000.jpg,voices/id0022/English/PoMGgCakSb0/00014.wav,faces/id0022/PoMGgCakSb0
train,id0021,English,M7smcdBePQA,faces/id0021/M7smcdBePQA/0001175.jpg,voices/id0021/English/M7smcdBePQA/00000.wav,faces/id0021/M7smcdBePQA
train,id0048,English,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/English/dpd_s0t0geM/00048.wav,faces/id0048/dpd_s0t0geM
train,id0010,English,xVmH3hQ4Jn8,faces/id0010/xVmH3hQ4Jn8/0001175.jpg,voices/id0010/English/xVmH3hQ4Jn8/00001.wav,faces/id0010/xVmH3hQ4Jn8
train,id0058,English,aV8i5s5971E,faces/id0058/aV8i5s5971E/0000425.jpg,voices/id0058/English/aV8i5s5971E/00001.wav,faces/id0058/aV8i5s5971E
train,id0003,English,s4eWJQjHB0I,faces/id0003/s4eWJQjHB0I/0001275.jpg,voices/id0003/English/s4eWJQjHB0I/00031.wav,faces/id0003/s4eWJQjHB0I
train,id0013,English,DEKORAnjQCM,faces/id0013/DEKORAnjQCM/0001025.jpg,voices/id0013/English/DEKORAnjQCM/00000.wav,faces/id0013/DEKORAnjQCM
train,id0001,English,SpfaJtrTMfc,faces/id0001/SpfaJtrTMfc/0002475.jpg,voices/id0001/English/SpfaJtrTMfc/00003.wav,faces/id0001/SpfaJtrTMfc
train,id0062,English,SK8nrapRgqQ,faces/id0062/SK8nrapRgqQ/0001575.jpg,voices/id0062/English/SK8nrapRgqQ/00057.wav,faces/id0062/SK8nrapRgqQ
train,id0058,English,aV8i5s5971E,faces/id0058/aV8i5s5971E/0000425.jpg,voices/id0058/English/aV8i5s5971E/00000.wav,faces/id0058/aV8i5s5971E
train,id0056,English,1_a3Y6LGpAA,faces/id0056/1_a3Y6LGpAA/0000825.jpg,voices/id0056/English/1_a3Y6LGpAA/00024.wav,faces/id0056/1_a3Y6LGpAA
train,id0017,English,iNzFuVDC0vE,faces/id0017/iNzFuVDC0vE/0001325.jpg,voices/id0017/English/iNzFuVDC0vE/00045.wav,faces/id0017/iNzFuVDC0vE
train,id0025,English,VlFa0S-juA0,faces/id0025/VlFa0S-juA0/0000000.jpg,voices/id0025/English/VlFa0S-juA0/00017.wav,faces/id0025/VlFa0S-juA0
train,id0006,English,caVRuzpMDNE,faces/id0006/caVRuzpMDNE/0000375.jpg,voices/id0006/English/caVRuzpMDNE/00036.wav,faces/id0006/caVRuzpMDNE
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00150.wav,faces/id0039/vKiGkbyfHPA
train,id0012,English,fD-bx1O1Lp4,faces/id0012/fD-bx1O1Lp4/0001300.jpg,voices/id0012/English/fD-bx1O1Lp4/00026.wav,faces/id0012/fD-bx1O1Lp4
train,id0041,English,igda3vF6SuI,faces/id0041/igda3vF6SuI/0001950.jpg,voices/id0041/English/igda3vF6SuI/00039.wav,faces/id0041/igda3vF6SuI
train,id0048,English,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/English/dpd_s0t0geM/00056.wav,faces/id0048/dpd_s0t0geM
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00128.wav,faces/id0045/QjPkuA2BoX4
train,id0018,English,KQrdbivDg9E,faces/id0018/KQrdbivDg9E/0000000.jpg,voices/id0018/English/KQrdbivDg9E/00050.wav,faces/id0018/KQrdbivDg9E
train,id0049,English,bQXzC47izaE,faces/id0049/bQXzC47izaE/0001525.jpg,voices/id0049/English/bQXzC47izaE/00024.wav,faces/id0049/bQXzC47izaE
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00007.wav,faces/id0039/qyZ004QI6Iw
train,id0024,English,Zh1mPZ-UuSA,faces/id0024/Zh1mPZ-UuSA/0000400.jpg,voices/id0024/English/Zh1mPZ-UuSA/00001.wav,faces/id0024/Zh1mPZ-UuSA
train,id0064,English,EwbbCMlWCyk,faces/id0064/EwbbCMlWCyk/0004275.jpg,voices/id0064/English/EwbbCMlWCyk/00003.wav,faces/id0064/EwbbCMlWCyk
train,id0025,English,VlFa0S-juA0,faces/id0025/VlFa0S-juA0/0000000.jpg,voices/id0025/English/VlFa0S-juA0/00025.wav,faces/id0025/VlFa0S-juA0
train,id0012,English,k-f3Nnd5n8A,faces/id0012/k-f3Nnd5n8A/0000000.jpg,voices/id0012/English/k-f3Nnd5n8A/00003.wav,faces/id0012/k-f3Nnd5n8A
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00026.wav,faces/id0045/QjPkuA2BoX4
train,id0011,English,ymgOryA8uUQ,faces/id0011/ymgOryA8uUQ/0000100.jpg,voices/id0011/English/ymgOryA8uUQ/00021.wav,faces/id0011/ymgOryA8uUQ
train,id0018,English,puFKMdbciqg,faces/id0018/puFKMdbciqg/0000100.jpg,voices/id0018/English/puFKMdbciqg/00001.wav,faces/id0018/puFKMdbciqg
train,id0003,English,bV2qGq9jc9Y,faces/id0003/bV2qGq9jc9Y/0001275.jpg,voices/id0003/English/bV2qGq9jc9Y/00016.wav,faces/id0003/bV2qGq9jc9Y
train,id0044,English,vYJc6nLFq40,faces/id0044/vYJc6nLFq40/0000625.jpg,voices/id0044/English/vYJc6nLFq40/00069.wav,faces/id0044/vYJc6nLFq40
train,id0046,English,tvypCOY4Zjg,faces/id0046/tvypCOY4Zjg/0000475.jpg,voices/id0046/English/tvypCOY4Zjg/00001.wav,faces/id0046/tvypCOY4Zjg
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00084.wav,faces/id0045/QjPkuA2BoX4
train,id0060,English,-uaC3Fs81GQ,faces/id0060/-uaC3Fs81GQ/0001000.jpg,voices/id0060/English/-uaC3Fs81GQ/00001.wav,faces/id0060/-uaC3Fs81GQ
